filename,found,computation_time
scenario_solver_27_trains_5_units22,True,46.40345859527588
scenario_solver_28_trains_5_units11,True,37.82954144477844
scenario_solver_31_trains_31_units7,True,53.639851570129395
scenario_solver_5_trains_5_units30,True,2.924635648727417
scenario_solver_20_trains_1_units11,True,11.75059199333191
scenario_solver_27_trains_5_units16,True,28.62836003303528
scenario_solver_20_trains_1_units26,True,11.420518398284912
scenario_solver_28_trains_1_units15,True,29.400651216506958
scenario_solver_32_trains_32_units16,True,102.1928915977478
scenario_solver_5_trains_1_units21,True,3.043118715286255
scenario_solver_32_trains_1_units19,True,200.00080847740173
scenario_solver_27_trains_9_units30,True,16.978855848312378
scenario_solver_28_trains_10_units4,True,48.237509965896606
scenario_solver_31_trains_1_units22,True,53.111170053482056
scenario_solver_25_trains_1_units10,True,14.679660081863403
scenario_solver_30_trains_1_units17,True,75.64201831817627
scenario_solver_29_trains_5_units17,True,54.96440839767456
scenario_solver_26_trains_9_units27,True,16.60379648208618
scenario_solver_31_trains_5_units7,True,88.94216084480286
scenario_solver_32_trains_11_units14,True,127.34988951683044
scenario_solver_26_trains_26_units28,True,14.83632493019104
scenario_solver_20_trains_1_units18,True,12.474323511123657
scenario_solver_20_trains_20_units4,True,12.870143175125122
scenario_solver_33_trains_33_units25,True,1071.4085805416107
scenario_solver_30_trains_30_units13,True,39.86134314537048
scenario_solver_15_trains_5_units14,True,9.723698616027832
scenario_solver_28_trains_1_units19,True,37.507508754730225
scenario_solver_33_trains_1_units5,True,93.27607703208923
scenario_solver_15_trains_15_units27,True,9.46578860282898
scenario_solver_10_trains_1_units17,True,5.862469911575317
scenario_solver_26_trains_9_units12,True,24.829684495925903
scenario_solver_26_trains_9_units4,True,55.23783850669861
scenario_solver_10_trains_5_units16,True,6.2808661460876465
scenario_solver_32_trains_5_units5,True,126.59378290176392
scenario_solver_28_trains_10_units7,True,16.577157020568848
scenario_solver_32_trains_11_units1,True,200.48721170425415
scenario_solver_20_trains_5_units10,True,11.576297283172607
scenario_solver_26_trains_26_units30,True,14.891335248947144
scenario_solver_31_trains_11_units15,True,114.21815204620361
scenario_solver_10_trains_5_units24,True,6.067418813705444
scenario_solver_33_trains_1_units10,True,713.7223601341248
scenario_solver_31_trains_1_units6,True,53.5671923160553
scenario_solver_33_trains_5_units7,True,954.9854667186737
scenario_solver_27_trains_9_units22,True,25.686806201934814
scenario_solver_33_trains_5_units5,True,71.10704588890076
scenario_solver_31_trains_1_units5,True,41.745301961898804
scenario_solver_32_trains_32_units6,True,129.46205258369446
scenario_solver_30_trains_30_units25,True,28.29035472869873
scenario_solver_5_trains_1_units28,True,2.8780159950256348
scenario_solver_15_trains_5_units27,True,8.612388372421265
scenario_solver_31_trains_31_units24,True,53.850159883499146
scenario_solver_31_trains_11_units22,True,65.31633567810059
scenario_solver_27_trains_9_units25,True,37.21272110939026
scenario_solver_20_trains_7_units26,True,11.477526903152466
scenario_solver_10_trains_10_units7,True,6.095149755477905
scenario_solver_15_trains_1_units3,True,8.84644341468811
scenario_solver_25_trains_25_units14,True,15.868353128433228
scenario_solver_26_trains_26_units2,True,14.925114870071411
scenario_solver_20_trains_7_units10,True,11.576847314834595
scenario_solver_25_trains_5_units1,True,14.534271717071533
scenario_solver_29_trains_5_units7,True,16.667969465255737
scenario_solver_30_trains_30_units28,True,63.630051612854004
scenario_solver_29_trains_1_units5,True,50.218345642089844
scenario_solver_32_trains_1_units25,True,69.83579611778259
scenario_solver_28_trains_1_units11,True,76.5056676864624
scenario_solver_27_trains_27_units8,True,15.615626573562622
scenario_solver_28_trains_5_units1,True,16.2290096282959
scenario_solver_5_trains_5_units21,True,2.9066221714019775
scenario_solver_29_trains_10_units21,True,30.67940878868103
scenario_solver_28_trains_28_units17,True,16.036863327026367
scenario_solver_10_trains_5_units20,True,6.052860260009766
scenario_solver_29_trains_10_units16,True,27.66156816482544
scenario_solver_28_trains_1_units12,True,17.729019165039062
scenario_solver_27_trains_9_units9,True,17.03815460205078
scenario_solver_5_trains_2_units8,True,3.034776449203491
scenario_solver_31_trains_1_units2,True,77.26026654243469
scenario_solver_25_trains_1_units15,True,14.368274688720703
scenario_solver_30_trains_10_units22,True,29.258568048477173
scenario_solver_10_trains_4_units7,True,5.753910064697266
scenario_solver_27_trains_9_units3,True,16.961193084716797
scenario_solver_28_trains_10_units23,True,16.15456247329712
scenario_solver_25_trains_5_units30,True,34.32267498970032
scenario_solver_31_trains_31_units27,True,66.0386221408844
scenario_solver_27_trains_9_units14,True,15.531485319137573
scenario_solver_26_trains_26_units29,True,14.89719843864441
scenario_solver_25_trains_25_units28,True,25.02054214477539
scenario_solver_5_trains_5_units13,True,2.837797164916992
scenario_solver_30_trains_5_units7,True,63.897525787353516
scenario_solver_27_trains_1_units2,True,15.665395021438599
scenario_solver_26_trains_9_units11,True,14.95871353149414
scenario_solver_28_trains_28_units12,True,27.081063747406006
scenario_solver_25_trains_5_units18,True,23.61864137649536
scenario_solver_5_trains_5_units18,True,2.91280198097229
scenario_solver_5_trains_1_units15,True,2.8781981468200684
scenario_solver_29_trains_5_units13,True,50.040807247161865
scenario_solver_27_trains_1_units21,True,15.807916641235352
scenario_solver_5_trains_1_units12,True,2.864772081375122
scenario_solver_5_trains_5_units4,True,2.900158405303955
scenario_solver_26_trains_26_units20,True,24.71308445930481
scenario_solver_25_trains_9_units7,True,15.671214580535889
scenario_solver_25_trains_1_units9,True,14.289676427841187
scenario_solver_31_trains_11_units9,True,77.27722787857056
scenario_solver_28_trains_10_units22,True,48.662962675094604
scenario_solver_25_trains_25_units11,True,15.134803533554077
scenario_solver_32_trains_5_units4,True,177.7849690914154
scenario_solver_29_trains_29_units29,True,17.17069363594055
scenario_solver_31_trains_11_units21,True,53.1726815700531
scenario_solver_32_trains_11_units10,True,66.57378816604614
scenario_solver_28_trains_10_units15,True,26.798131465911865
scenario_solver_20_trains_1_units2,True,12.658186674118042
scenario_solver_30_trains_5_units14,True,51.367127418518066
scenario_solver_30_trains_30_units16,True,62.114797592163086
scenario_solver_31_trains_31_units18,True,53.53571081161499
scenario_solver_15_trains_15_units30,True,9.482536315917969
scenario_solver_30_trains_30_units6,True,74.00660681724548
scenario_solver_25_trains_9_units17,True,15.834923267364502
scenario_solver_10_trains_1_units15,True,5.886312484741211
scenario_solver_30_trains_10_units16,True,96.5260443687439
scenario_solver_28_trains_28_units6,True,94.13538837432861
scenario_solver_28_trains_10_units8,True,49.933507204055786
scenario_solver_33_trains_1_units25,True,81.59955310821533
scenario_solver_20_trains_1_units3,True,11.497679233551025
scenario_solver_32_trains_32_units24,True,152.8673334121704
scenario_solver_20_trains_7_units19,True,11.509254932403564
scenario_solver_32_trains_11_units28,True,67.32798385620117
scenario_solver_29_trains_10_units17,True,16.55224895477295
scenario_solver_27_trains_5_units26,True,15.5956449508667
scenario_solver_25_trains_1_units18,True,14.228372812271118
scenario_solver_20_trains_1_units22,True,12.464797735214233
scenario_solver_33_trains_5_units8,True,97.0527412891388
scenario_solver_28_trains_10_units20,True,16.175868034362793
scenario_solver_20_trains_20_units27,True,12.851638078689575
scenario_solver_30_trains_30_units4,True,51.63131332397461
scenario_solver_29_trains_5_units18,True,42.99318504333496
scenario_solver_10_trains_5_units13,True,6.306907653808594
scenario_solver_26_trains_9_units16,True,15.553203582763672
scenario_solver_20_trains_5_units24,True,11.309276819229126
scenario_solver_31_trains_31_units29,True,79.73883843421936
scenario_solver_27_trains_27_units23,True,16.942754983901978
scenario_solver_28_trains_1_units22,True,15.94022250175476
scenario_solver_29_trains_1_units19,True,51.222115993499756
scenario_solver_27_trains_9_units12,True,15.64994764328003
scenario_solver_29_trains_5_units20,True,18.324869871139526
scenario_solver_30_trains_30_units18,True,62.6428005695343
scenario_solver_26_trains_1_units25,True,15.19658374786377
scenario_solver_20_trains_7_units2,True,11.548350095748901
scenario_solver_26_trains_26_units12,True,38.082014083862305
scenario_solver_5_trains_1_units5,True,3.057183265686035
scenario_solver_30_trains_5_units25,True,55.960694551467896
scenario_solver_29_trains_10_units1,True,16.658627033233643
scenario_solver_26_trains_5_units3,True,15.813006162643433
scenario_solver_25_trains_25_units8,True,33.55490303039551
scenario_solver_29_trains_29_units22,True,63.59761905670166
scenario_solver_30_trains_5_units17,True,28.685335397720337
scenario_solver_32_trains_1_units13,True,92.35497164726257
scenario_solver_29_trains_10_units27,True,17.085772037506104
scenario_solver_29_trains_5_units25,True,50.8992977142334
scenario_solver_10_trains_1_units30,True,6.086255073547363
scenario_solver_32_trains_32_units23,True,275.84212708473206
