num_trains,type,k,time,time_first_solution,solution_found,num_movements
15,1,2,7.91956901550293,7.91956901550293,True,56
15,1,3,10.253309965133667,10.253309965133667,True,52
15,1,4,12.7046217918396,12.7046217918396,True,50
15,1,3,10.076765298843384,10.076765298843384,True,68
15,1,4,12.125068426132202,12.125068426132202,True,54
15,1,3,10.153219938278198,10.153219938278198,True,58
15,1,5,14.866874933242798,14.866874933242798,True,52
15,1,3,10.047789335250854,10.047789335250854,True,62
15,1,1,6.978606462478638,6.978606462478638,True,48
15,1,4,16.44619083404541,16.44619083404541,True,46
15,1,1,7.264327764511108,7.264327764511108,True,56
15,1,3,13.39665675163269,13.39665675163269,True,56
15,1,3,13.22647213935852,13.22647213935852,True,54
15,1,3,13.303645372390747,13.303645372390747,True,46
15,1,3,13.576858758926392,13.576858758926392,True,72
15,1,3,13.491470098495483,13.491470098495483,True,54
15,1,0,4.173739910125732,4.173739910125732,True,50
15,1,3,12.762766361236572,12.762766361236572,True,50
15,1,3,10.144324541091919,10.144324541091919,True,54
15,1,3,9.939185380935669,9.939185380935669,True,56
15,1,0,3.1821141242980957,3.1821141242980957,True,49
15,1,5,14.87398886680603,14.87398886680603,True,44
15,1,2,7.898781776428223,7.898781776428223,True,63
15,1,3,13.08640432357788,13.08640432357788,True,48
15,1,3,13.482616662979126,13.482616662979126,True,52
15,1,0,4.1724913120269775,4.1724913120269775,True,49
15,1,3,13.45194697380066,13.45194697380066,True,58
15,1,4,16.383325815200806,16.383325815200806,True,48
15,5,3,13.049342393875122,13.049342393875122,True,70
15,5,4,16.31980848312378,16.31980848312378,True,54
15,5,4,16.305588483810425,16.305588483810425,True,54
15,5,3,12.689951658248901,12.689951658248901,True,52
15,5,3,12.69313645362854,12.69313645362854,True,62
15,5,3,10.224557876586914,10.224557876586914,True,62
15,5,3,10.187021493911743,10.187021493911743,True,60
15,5,3,10.260584592819214,10.260584592819214,True,51
15,5,2,7.963255167007446,7.963255167007446,True,58
15,5,1,5.587501525878906,5.587501525878906,True,66
15,5,3,10.130748987197876,10.130748987197876,True,54
15,5,3,10.132394552230835,10.132394552230835,True,58
15,5,0,3.22395658493042,3.22395658493042,True,49
15,5,4,12.5796058177948,12.5796058177948,True,52
15,5,1,5.5763702392578125,5.5763702392578125,True,50
15,5,4,12.382114887237549,12.382114887237549,True,58
15,5,3,10.243427753448486,10.243427753448486,True,52
15,5,3,10.142546892166138,10.142546892166138,True,46
15,5,2,7.8525614738464355,7.8525614738464355,True,54
15,5,3,10.079225301742554,10.079225301742554,True,58
15,5,0,4.128421306610107,4.128421306610107,True,54
15,5,2,10.103739023208618,10.103739023208618,True,50
15,5,3,13.181279420852661,13.181279420852661,True,54
15,5,2,10.141865015029907,10.141865015029907,True,48
15,5,1,7.166561603546143,7.166561603546143,True,54
15,5,1,7.164825677871704,7.164825677871704,True,52
15,5,1,7.150820970535278,7.150820970535278,True,48
15,5,3,13.252411365509033,13.252411365509033,True,54
15,5,3,13.195216417312622,13.195216417312622,True,60
15,5,1,7.146638631820679,7.146638631820679,True,42
15,num_trains,4,12.475595951080322,12.475595951080322,True,56
15,num_trains,3,10.330066919326782,10.330066919326782,True,58
15,num_trains,2,7.927192449569702,7.927192449569702,True,50
15,num_trains,4,12.530074834823608,12.530074834823608,True,50
15,num_trains,3,10.143022298812866,10.143022298812866,True,58
15,num_trains,0,3.334782361984253,3.334782361984253,True,50
15,num_trains,3,10.27828311920166,10.27828311920166,True,50
15,num_trains,4,12.731551170349121,12.731551170349121,True,60
15,num_trains,3,10.258064031600952,10.258064031600952,True,56
15,num_trains,3,10.341735363006592,10.341735363006592,True,60
15,num_trains,2,10.10399842262268,10.10399842262268,True,58
15,num_trains,0,4.229713439941406,4.229713439941406,True,47
15,num_trains,2,10.379958868026733,10.379958868026733,True,48
15,num_trains,4,16.720093488693237,16.720093488693237,True,53
15,num_trains,3,13.45896863937378,13.45896863937378,True,57
15,num_trains,0,4.149894714355469,4.149894714355469,True,54
15,num_trains,2,10.427473545074463,10.427473545074463,True,52
15,num_trains,3,13.100785732269287,13.100785732269287,True,62
15,num_trains,4,15.84148907661438,15.84148907661438,True,56
15,num_trains,3,12.697463512420654,12.697463512420654,True,58
15,num_trains,0,3.307020664215088,3.307020664215088,True,44
15,num_trains,4,12.600649356842041,12.600649356842041,True,59
15,num_trains,3,10.298999786376953,10.298999786376953,True,58
15,num_trains,3,10.210403680801392,10.210403680801392,True,56
15,num_trains,3,9.684977769851685,9.684977769851685,True,58
15,num_trains,3,10.148722887039185,10.148722887039185,True,60
15,num_trains,3,10.135536193847656,10.135536193847656,True,50
15,num_trains,0,3.2924275398254395,3.2924275398254395,True,50
