num_trains,type,k,time,time_first_solution,solution_found,num_movements
20,1/3,0,11.477546215057373,11.477546215057373,True,44
20,1/3,0,11.6022367477417,11.6022367477417,True,48
20,1/3,0,11.54462218284607,11.54462218284607,True,48
20,1/3,0,11.57686710357666,11.57686710357666,True,48
20,1/3,0,11.511259317398071,11.511259317398071,True,48
20,1/3,0,11.557177543640137,11.557177543640137,True,60
20,1/3,0,11.568894863128662,11.568894863128662,True,52
20,1/3,0,12.635843753814697,12.635843753814697,True,46
20,1/3,0,12.716995000839233,12.716995000839233,True,50
20,1/3,0,12.689323425292969,12.689323425292969,True,52
20,1/3,0,12.863743782043457,12.863743782043457,True,62
20,1/3,0,12.814353227615356,12.814353227615356,True,52
20,num_trains,0,11.652568578720093,11.652568578720093,True,52
20,num_trains,0,11.521377086639404,11.521377086639404,True,50
20,num_trains,0,11.602129459381104,11.602129459381104,True,48
20,num_trains,0,11.464686632156372,11.464686632156372,True,46
20,num_trains,0,11.576748132705688,11.576748132705688,True,58
20,num_trains,0,11.391113758087158,11.391113758087158,True,44
20,num_trains,0,11.449371814727783,11.449371814727783,True,52
20,num_trains,0,11.445219278335571,11.445219278335571,True,48
20,num_trains,0,11.431410312652588,11.431410312652588,True,42
20,num_trains,0,11.441020011901855,11.441020011901855,True,52
20,num_trains,0,12.885063886642456,12.885063886642456,True,48
20,num_trains,0,12.653198003768921,12.653198003768921,True,46
20,num_trains,0,12.778804302215576,12.778804302215576,True,52
20,num_trains,0,12.83470869064331,12.83470869064331,True,56
20,num_trains,0,12.851666927337646,12.851666927337646,True,54
20,num_trains,0,11.531304597854614,11.531304597854614,True,46
20,num_trains,0,11.563950538635254,11.563950538635254,True,52
20,num_trains,0,11.596487760543823,11.596487760543823,True,52
20,num_trains,0,11.576199293136597,11.576199293136597,True,48
20,num_trains,0,11.606233358383179,11.606233358383179,True,48
20,num_trains,0,11.829237222671509,11.829237222671509,True,46
20,num_trains,0,11.779192209243774,11.779192209243774,True,46
20,num_trains,0,11.701640129089355,11.701640129089355,True,46
20,num_trains,0,11.850634336471558,11.850634336471558,True,48
20,num_trains,0,11.890174150466919,11.890174150466919,True,52
20,num_trains,0,12.814244747161865,12.814244747161865,True,50
20,num_trains,0,12.782912015914917,12.782912015914917,True,52
20,num_trains,0,12.745474100112915,12.745474100112915,True,54
20,num_trains,0,12.836944818496704,12.836944818496704,True,52
20,num_trains,0,12.87016749382019,12.87016749382019,True,48
25,1,0,14.257243633270264,14.257243633270264,True,70
25,1,0,14.368295192718506,14.368295192718506,True,74
25,1,0,14.235341548919678,14.235341548919678,True,64
25,1,0,14.249021053314209,14.249021053314209,True,72
25,1,0,14.228400468826294,14.228400468826294,True,66
25,1,0,14.395592451095581,14.395592451095581,True,72
25,1,1,23.930482864379883,23.930482864379883,True,70
25,1,0,14.209179639816284,14.209179639816284,True,68
25,1,0,14.364290237426758,14.364290237426758,True,56
25,1,2,33.36282134056091,33.36282134056091,True,74
25,1,0,14.405075073242188,14.405075073242188,True,64
25,1,0,14.26602053642273,14.26602053642273,True,62
25,1,0,14.281773090362549,14.281773090362549,True,74
25,1,1,23.811723470687866,23.811723470687866,True,70
25,1,0,14.281853199005127,14.281853199005127,True,60
25,1,0,14.363301753997803,14.363301753997803,True,74
25,1,0,14.37357473373413,14.37357473373413,True,64
25,1,0,14.268112421035767,14.268112421035767,True,66
25,1,5,61.97355270385742,61.97355270385742,True,66
25,1,0,14.289698839187622,14.289698839187622,True,62
25,1,0,14.761882781982422,14.761882781982422,True,66
25,1,0,14.679680585861206,14.679680585861206,True,70
25,1,0,14.668576717376709,14.668576717376709,True,70
25,1,0,14.668627977371216,14.668627977371216,True,72
25,1,0,14.515803575515747,14.515803575515747,True,56
25,1,0,14.402092218399048,14.402092218399048,True,68
25,1,0,14.315367221832275,14.315367221832275,True,68
25,1,1,23.665187120437622,23.665187120437622,True,61
25,1,0,14.328957796096802,14.328957796096802,True,62
25,1,0,14.257006168365479,14.257006168365479,True,76
25,5,1,24.269866704940796,24.269866704940796,True,76
25,5,0,14.300879716873169,14.300879716873169,True,68
25,5,0,14.170759439468384,14.170759439468384,True,64
25,5,0,14.291726350784302,14.291726350784302,True,78
25,5,1,23.61865997314453,23.61865997314453,True,70
25,5,0,14.485765933990479,14.485765933990479,True,66
25,5,0,14.191550254821777,14.191550254821777,True,70
25,5,0,14.314335823059082,14.314335823059082,True,62
25,5,0,14.21638536453247,14.21638536453247,True,68
25,5,0,14.234639406204224,14.234639406204224,True,62
25,5,0,14.445984363555908,14.445984363555908,True,78
25,5,0,14.305546522140503,14.305546522140503,True,68
25,5,0,14.20491075515747,14.20491075515747,True,64
25,5,0,14.293125629425049,14.293125629425049,True,72
25,5,0,14.296780109405518,14.296780109405518,True,64
25,5,1,24.204687118530273,24.204687118530273,True,76
25,5,0,14.555500984191895,14.555500984191895,True,56
25,5,0,14.594125509262085,14.594125509262085,True,66
25,5,2,34.32269740104675,34.32269740104675,True,68
25,5,0,14.661748170852661,14.661748170852661,True,70
25,5,0,15.968689680099487,15.968689680099487,True,68
25,5,0,15.629201412200928,15.629201412200928,True,88
