num_trains,type,time,time_first_solution,solution_found,num_movements
25,num_trains,19.7500291,19.7500291,True,51
25,num_trains,14.045186,7.03,True,51
25,num_trains,51.0902251,51.0902251,True,53
25,num_trains,10.4345328,4.88,True,50
25,num_trains,13.5852003,7.42,True,51
25,num_trains,10.411183,2.75,True,50
25,num_trains,13.9652938,13.6,True,50
25,num_trains,13.5539421,6.7,True,51
25,num_trains,18.6119635,11.81,True,51
25,num_trains,18.7412919,9.11,True,50
25,num_trains,17.5001287,17.5001287,True,52
25,num_trains,13.2855144,4.07,True,50
25,num_trains,16.2803389,10.04,True,51
25,num_trains,15.5391187,8.51,True,50
25,num_trains,12.5530154,6.0,True,50
25,num_trains,14.6659786,9.92,True,51
25,num_trains,15.9459068,13.51,True,51
25,num_trains,11.4698504,2.33,True,51
25,num_trains,12.1837412,4.81,True,50
25,num_trains,28.813656,28.813656,True,53
25,num_trains,13.2630958,8.57,True,51
25,num_trains,12.3555204,3.8,True,50
25,num_trains,10.7160417,1.89,True,50
25,num_trains,15.4193223,11.0,True,51
25,num_trains,18.5044378,18.5044378,True,52
25,num_trains,14.8247873,7.67,True,51
26,1,21.6011738,13.59,True,52
26,1,20.5206318,9.47,True,52
26,1,20.268791,7.72,True,52
26,1,20.406876,10.35,True,52
26,1,20.9560019,8.5,True,52
26,1,19.7054831,8.31,True,52
26,1,21.4440199,13.36,True,52
26,1,18.2223305,7.31,True,52
26,1,21.3292536,7.54,True,53
26,1,18.6634075,10.66,True,52
26,1,19.4931605,9.46,True,52
26,1,21.1238805,10.55,True,52
26,1,22.3008512,10.46,True,52
26,1,22.8895933,16.18,True,52
26,1,23.8713791,17.45,True,52
26,1,21.6877958,12.7,True,52
26,1,18.4760941,9.44,True,52
26,1,21.417401,12.69,True,52
26,1,21.5871921,11.44,True,53
26,1,20.1331936,8.75,True,52
26,1,21.1900131,14.05,True,52
26,1,18.3106362,10.21,True,52
26,1,18.9646838,10.89,True,52
26,1,17.6087945,8.29,True,52
26,1,21.556014,13.43,True,52
26,1,21.3504238,10.09,True,52
26,1,20.282942,12.02,True,52
26,1,21.9363889,9.81,True,52
26,1,21.9694749,9.65,True,53
26,1,23.5222977,13.19,True,52
26,5,17.4074391,12.16,True,53
26,5,18.1628541,9.86,True,52
26,5,16.3710282,7.68,True,52
26,5,20.1575845,12.05,True,53
26,5,18.7544768,11.08,True,52
26,5,19.5644427,9.39,True,52
26,5,21.3203667,10.65,True,53
26,5,20.373418,9.0,True,52
26,5,20.2181314,8.87,True,52
26,5,21.5043768,10.3,True,53
26,5,19.1260106,9.05,True,52
26,5,17.6238968,6.66,True,52
26,5,21.8549354,16.66,True,53
26,5,19.6799133,13.14,True,52
26,5,19.1954107,7.21,True,52
26,5,19.0072425,11.64,True,52
26,5,24.8370785,20.88,True,55
26,5,19.7685223,10.16,True,52
26,5,17.7592963,10.05,True,53
26,5,17.0778145,8.72,True,52
26,5,18.1592733,9.32,True,52
26,5,15.9047127,8.58,True,52
26,5,17.6067277,12.91,True,52
26,5,17.772343,9.93,True,53
26,5,16.0078777,9.28,True,52
26,5,21.0701286,13.44,True,54
26,5,16.4551343,9.45,True,52
26,5,19.9230639,9.2,True,52
26,5,14.8325883,5.54,True,52
26,5,29.1964796,29.1964796,True,52
26,1/3,18.5897139,9.7,True,52
26,1/3,24.8046644,21.23,True,52
26,1/3,24.2754301,17.75,True,54
26,1/3,30.6258642,30.6258642,True,52
26,1/3,23.3317352,15.88,True,52
26,1/3,20.85811,16.01,True,54
26,1/3,18.5796531,10.41,True,52
26,1/3,19.7313079,10.53,True,52
26,1/3,22.054687,17.54,True,53
26,1/3,21.128275,17.25,True,53
26,1/3,20.0170635,17.41,True,52
26,1/3,18.1127553,9.13,True,52
26,1/3,18.9251328,10.61,True,52
26,1/3,21.1488027,13.39,True,52
26,1/3,20.1156611,13.0,True,52
26,1/3,24.0232762,19.3,True,53
26,1/3,17.9092148,9.53,True,53
26,1/3,19.6219614,12.57,True,53
26,1/3,16.9400511,10.7,True,52
26,1/3,17.3536974,6.46,True,52
26,1/3,19.4528712,8.07,True,52
26,1/3,17.0354015,9.31,True,52
26,1/3,15.8126849,8.31,True,52
26,1/3,19.7221207,13.15,True,52
26,1/3,38.9346198,38.9346198,True,52
26,1/3,22.8896788,12.17,True,54
26,1/3,17.8438178,7.02,True,52
26,1/3,19.3047898,8.2,True,52
26,1/3,20.9738668,9.92,True,52
26,1/3,19.5781974,10.92,True,52
26,num_trains,11.5816032,1.84,True,52
26,num_trains,16.4739329,16.4739329,True,52
26,num_trains,12.6217354,5.8,True,52
26,num_trains,18.692098,13.96,True,54
26,num_trains,13.7128572,6.83,True,52
26,num_trains,15.0594497,9.14,True,52
26,num_trains,11.8669102,4.82,True,52
26,num_trains,13.6221561,6.38,True,52
26,num_trains,15.7134807,8.3,True,53
26,num_trains,13.5103545,6.57,True,52
26,num_trains,17.1276525,17.1276525,True,52
26,num_trains,14.8301849,8.54,True,52
26,num_trains,18.8658312,11.46,True,55
26,num_trains,14.7764804,7.7,True,52
26,num_trains,16.6820935,10.35,True,54
26,num_trains,14.5379433,10.93,True,52
26,num_trains,17.6851576,10.73,True,55
26,num_trains,13.4755328,4.27,True,53
26,num_trains,12.5521859,7.55,True,53
26,num_trains,12.9517336,4.14,True,52
26,num_trains,11.3575536,4.27,True,52
26,num_trains,13.5839281,9.25,True,52
26,num_trains,17.537414,14.64,True,52
26,num_trains,11.1563279,2.53,True,52
26,num_trains,39.6423494,39.6423494,True,53
26,num_trains,13.6030975,6.69,True,54
26,num_trains,18.0772851,10.01,True,55
26,num_trains,43.6815865,43.6815865,True,56
26,num_trains,18.6937224,18.6937224,True,52
26,num_trains,19.1690556,12.47,True,54
27,1,25.252143,10.44,True,54
27,1,23.171566,9.43,True,54
27,1,24.1654162,11.05,True,54
