filename,found,total_computation_time
scenario_solver_32_trains_5_units19,True,00:01:43.5543162
scenario_solver_32_trains_5_units2,True,00:02:44.3745511
scenario_solver_32_trains_5_units20,True,00:02:49.8201342
scenario_solver_32_trains_5_units21,True,00:02:13.5377752
scenario_solver_32_trains_5_units22,True,00:02:13.6723104
scenario_solver_31_trains_1_units5,True,00:02:19.1406132
scenario_solver_31_trains_1_units6,True,00:01:49.4307719
scenario_solver_31_trains_1_units7,True,00:00:29.6729603
scenario_solver_31_trains_1_units8,True,00:01:22.1881856
scenario_solver_31_trains_1_units9,True,00:01:16.8075826
scenario_solver_33_trains_5_units23,True,00:02:47.2204910
scenario_solver_33_trains_5_units24,True,00:02:48.0598327
scenario_solver_33_trains_5_units25,True,00:02:58.2550433
scenario_solver_33_trains_5_units26,True,00:02:15.6470966
scenario_solver_33_trains_5_units27,True,00:02:57.6441055
scenario_solver_26_trains_1_units19,True,00:00:17.7720857
scenario_solver_26_trains_1_units2,True,00:00:17.0955892
scenario_solver_26_trains_1_units20,True,00:00:17.7208596
scenario_solver_26_trains_1_units21,True,00:00:18.8605022
scenario_solver_26_trains_1_units22,True,00:00:18.1494245
scenario_solver_5_trains_1_units1,True,00:00:04.0253415
scenario_solver_5_trains_1_units10,True,00:00:03.4907117
scenario_solver_5_trains_1_units11,True,00:00:03.7694172
scenario_solver_5_trains_1_units12,True,00:00:03.4649884
scenario_solver_5_trains_1_units13,True,00:00:04.2719591
scenario_solver_10_trains_10_units5,True,00:00:03.7085293
scenario_solver_10_trains_10_units6,True,00:00:04.0606797
scenario_solver_10_trains_10_units7,True,00:00:04.4380092
scenario_solver_10_trains_10_units8,True,00:00:05.5146152
scenario_solver_10_trains_10_units9,True,00:00:06.7139366
scenario_solver_31_trains_31_units19,True,00:02:13.3217804
scenario_solver_31_trains_31_units2,True,00:02:33.4624985
scenario_solver_31_trains_31_units20,True,00:02:01.1329321
scenario_solver_31_trains_31_units21,True,00:02:20.4745277
scenario_solver_31_trains_31_units22,True,00:02:48.1206384
scenario_solver_30_trains_10_units14,True,00:02:30.2902062
scenario_solver_30_trains_10_units15,True,00:01:43.8844987
scenario_solver_30_trains_10_units16,True,00:02:30.2536156
scenario_solver_30_trains_10_units17,True,00:01:17.3962922
scenario_solver_30_trains_10_units18,True,00:02:16.7126779
scenario_solver_31_trains_1_units14,True,00:02:33.2367719
scenario_solver_31_trains_1_units15,True,00:02:28.9369793
scenario_solver_31_trains_1_units16,True,00:02:02.7501373
scenario_solver_31_trains_1_units17,True,00:01:26.5826166
scenario_solver_31_trains_1_units18,True,00:01:30.6536688
scenario_solver_15_trains_5_units14,True,00:00:12.4617641
scenario_solver_15_trains_5_units15,True,00:00:11.8556387
scenario_solver_15_trains_5_units16,True,00:00:10.2216706
scenario_solver_15_trains_5_units17,True,00:00:11.5159589
scenario_solver_15_trains_5_units18,True,00:00:12.4735365
scenario_solver_28_trains_5_units19,True,00:00:22.8930902
scenario_solver_28_trains_5_units2,True,00:01:34.7587605
scenario_solver_28_trains_5_units20,True,00:00:38.6235021
scenario_solver_28_trains_5_units21,True,00:00:23.7829584
scenario_solver_28_trains_5_units22,True,00:00:37.0865901
scenario_solver_27_trains_1_units5,True,00:00:21.4925752
scenario_solver_27_trains_1_units6,True,00:00:23.7871799
scenario_solver_27_trains_1_units7,True,00:00:20.6634669
scenario_solver_27_trains_1_units8,True,00:00:24.5347952
scenario_solver_27_trains_1_units9,True,00:00:19.7005894
scenario_solver_32_trains_32_units23,True,00:01:52.0514924
scenario_solver_32_trains_32_units24,True,00:02:29.1709957
scenario_solver_32_trains_32_units26,True,00:01:36.4100756
scenario_solver_32_trains_32_units27,True,00:02:29.4143128
scenario_solver_20_trains_7_units1,True,00:00:13.7609936
scenario_solver_20_trains_7_units10,True,00:00:13.7285105
scenario_solver_20_trains_7_units11,True,00:00:13.7172737
scenario_solver_20_trains_7_units12,True,00:00:15.0494319
scenario_solver_20_trains_7_units13,True,00:00:14.2091754
scenario_solver_30_trains_30_units23,True,00:02:43.9067827
scenario_solver_30_trains_30_units24,True,00:01:11.9586704
scenario_solver_30_trains_30_units25,True,00:02:22.1974706
scenario_solver_30_trains_30_units26,True,00:02:19.2384070
scenario_solver_30_trains_30_units27,True,00:02:24.2630497
scenario_solver_31_trains_31_units5,True,00:02:07.5857728
scenario_solver_31_trains_31_units6,True,00:01:46.0744627
scenario_solver_31_trains_31_units7,True,00:01:41.4598368
scenario_solver_31_trains_31_units8,True,00:01:14.4039639
scenario_solver_31_trains_31_units9,True,00:01:14.7142151
scenario_solver_31_trains_31_units24,True,00:02:16.8312046
scenario_solver_31_trains_31_units25,True,00:01:45.2714448
scenario_solver_31_trains_31_units26,True,00:01:46.4591581
scenario_solver_31_trains_31_units27,True,00:00:55.4902271
scenario_solver_27_trains_9_units19,True,00:00:35.2042369
scenario_solver_27_trains_9_units2,True,00:00:18.8432982
scenario_solver_27_trains_9_units20,True,00:00:16.2935037
scenario_solver_27_trains_9_units21,True,00:00:16.6572532
scenario_solver_27_trains_9_units22,True,00:00:20.8327027
scenario_solver_31_trains_31_units28,True,00:01:47.8837467
scenario_solver_31_trains_31_units29,True,00:01:37.8437485
scenario_solver_31_trains_31_units3,True,00:02:24.0081537
scenario_solver_31_trains_31_units30,True,00:01:47.4757055
scenario_solver_31_trains_31_units4,True,00:01:32.6988933
scenario_solver_28_trains_5_units28,True,00:00:21.4233872
scenario_solver_28_trains_5_units29,True,00:01:32.4352288
scenario_solver_28_trains_5_units3,True,00:00:24.5740404
scenario_solver_28_trains_5_units30,True,00:00:22.6313004
scenario_solver_28_trains_5_units4,True,00:01:30.1402060
scenario_solver_31_trains_31_units1,True,00:02:38.4938040
scenario_solver_31_trains_31_units10,True,00:02:10.4070912
scenario_solver_31_trains_31_units11,True,00:02:07.2442411
scenario_solver_31_trains_31_units12,True,00:01:44.8992574
scenario_solver_31_trains_31_units13,True,00:02:20.6420368
scenario_solver_26_trains_1_units28,True,00:00:19.4119806
scenario_solver_26_trains_1_units29,True,00:00:21.5102356
scenario_solver_26_trains_1_units3,True,00:00:15.2639849
scenario_solver_26_trains_1_units30,True,00:00:21.1593885
scenario_solver_26_trains_1_units4,True,00:00:38.5206183
scenario_solver_31_trains_11_units19,True,00:02:14.9075195
scenario_solver_31_trains_11_units2,True,00:01:30.0064234
scenario_solver_31_trains_11_units20,True,00:01:45.9463762
scenario_solver_31_trains_11_units21,True,00:02:17.9355501
scenario_solver_31_trains_11_units22,True,00:01:37.0906897
scenario_solver_25_trains_5_units1,True,00:00:32.5720242
scenario_solver_25_trains_5_units10,True,00:00:16.4200321
scenario_solver_25_trains_5_units11,True,00:00:15.0844525
scenario_solver_25_trains_5_units12,True,00:00:15.0311850
scenario_solver_25_trains_5_units13,True,00:00:16.1346049
scenario_solver_26_trains_26_units28,True,00:00:11.7639661
scenario_solver_26_trains_26_units29,True,00:00:12.5804932
scenario_solver_26_trains_26_units3,True,00:00:11.2187589
scenario_solver_26_trains_26_units30,True,00:00:12.1023911
scenario_solver_26_trains_26_units4,True,00:00:24.3587012
scenario_solver_28_trains_10_units19,True,00:00:59.0616404
scenario_solver_28_trains_10_units2,True,00:00:47.0541333
scenario_solver_28_trains_10_units20,True,00:00:43.4250069
scenario_solver_28_trains_10_units21,True,00:00:17.3152633
scenario_solver_28_trains_10_units22,True,00:00:22.3632072
scenario_solver_32_trains_1_units23,True,00:01:11.3400702
scenario_solver_32_trains_1_units24,True,00:02:40.5336554
scenario_solver_32_trains_1_units25,True,00:02:39.3936872
scenario_solver_32_trains_1_units26,True,00:01:48.4330712
scenario_solver_32_trains_1_units27,True,00:02:20.3753971
scenario_solver_33_trains_5_units1,True,00:02:01.6137747
scenario_solver_33_trains_5_units10,True,00:03:47.5883144
scenario_solver_33_trains_5_units11,True,00:03:07.2374883
scenario_solver_33_trains_5_units12,True,00:02:52.2675690
scenario_solver_32_trains_32_units6,True,00:02:19.6626814
scenario_solver_32_trains_32_units7,True,00:02:05.5279185
scenario_solver_32_trains_32_units8,True,00:02:46.8812887
scenario_solver_32_trains_32_units9,True,00:02:36.8436653
scenario_solver_31_trains_31_units14,True,00:01:48.4680389
scenario_solver_31_trains_31_units15,True,00:00:50.3564935
scenario_solver_31_trains_31_units16,True,00:02:00.2295449
scenario_solver_31_trains_31_units17,True,00:01:39.0591880
scenario_solver_31_trains_31_units18,True,00:01:58.1640194
scenario_solver_32_trains_5_units28,True,00:01:39.8003771
scenario_solver_32_trains_5_units29,True,00:02:12.8562738
scenario_solver_32_trains_5_units3,True,00:03:56.6304123
scenario_solver_32_trains_5_units30,True,00:02:53.6705915
scenario_solver_32_trains_5_units4,True,00:02:14.3285800
scenario_solver_32_trains_5_units23,True,00:02:24.5978547
scenario_solver_32_trains_5_units24,True,00:02:07.4181060
scenario_solver_32_trains_5_units25,True,00:02:31.3996502
scenario_solver_32_trains_5_units26,True,00:02:14.5172852
scenario_solver_32_trains_5_units27,True,00:01:47.9414414
scenario_solver_10_trains_10_units14,True,00:00:04.2977740
scenario_solver_10_trains_10_units15,True,00:00:04.4563633
scenario_solver_10_trains_10_units16,True,00:00:03.7219198
scenario_solver_10_trains_10_units17,True,00:00:03.5841166
scenario_solver_10_trains_10_units18,True,00:00:03.2071646
scenario_solver_27_trains_27_units19,True,00:00:29.6084536
scenario_solver_27_trains_27_units2,True,00:00:17.2942595
scenario_solver_27_trains_27_units20,True,00:00:21.3416969
scenario_solver_27_trains_27_units21,True,00:00:13.1136176
scenario_solver_27_trains_27_units22,True,00:00:18.0829537
scenario_solver_26_trains_9_units14,True,00:00:16.2189641
scenario_solver_26_trains_9_units15,True,00:00:16.4669336
scenario_solver_26_trains_9_units16,True,00:00:17.3706856
scenario_solver_26_trains_9_units17,True,00:00:15.7100367
scenario_solver_26_trains_9_units18,True,00:00:18.8713847
scenario_solver_30_trains_30_units5,True,00:02:50.4879677
scenario_solver_30_trains_30_units6,True,00:01:42.8084976
scenario_solver_30_trains_30_units7,True,00:02:02.2553729
scenario_solver_30_trains_30_units8,True,00:03:07.8430401
scenario_solver_30_trains_30_units9,True,00:01:32.8329336
scenario_solver_29_trains_1_units19,True,00:00:45.3979773
scenario_solver_29_trains_1_units2,True,00:01:19.4039616
scenario_solver_29_trains_1_units20,True,00:02:06.8075544
scenario_solver_29_trains_1_units21,True,00:00:38.0351469
scenario_solver_29_trains_1_units22,True,00:00:49.8913455
scenario_solver_10_trains_10_units23,True,00:00:03.7917690
scenario_solver_10_trains_10_units24,True,00:00:03.0066068
scenario_solver_10_trains_10_units25,True,00:00:07.8321067
scenario_solver_10_trains_10_units26,True,00:00:05.1709592
scenario_solver_10_trains_10_units27,True,00:00:02.6928049
scenario_solver_29_trains_1_units28,True,00:01:14.9071503
scenario_solver_29_trains_1_units29,True,00:01:30.0999686
scenario_solver_29_trains_1_units3,True,00:01:14.4592780
scenario_solver_29_trains_1_units30,True,00:02:01.0775726
scenario_solver_29_trains_1_units4,True,00:01:14.6667241
scenario_solver_15_trains_15_units19,True,00:00:08.2420131
scenario_solver_15_trains_15_units2,True,00:00:07.7682309
scenario_solver_15_trains_15_units20,True,00:00:07.4094503
scenario_solver_15_trains_15_units21,True,00:00:05.8739927
scenario_solver_15_trains_15_units22,True,00:00:07.7683608
scenario_solver_26_trains_9_units1,True,00:00:17.8760966
scenario_solver_26_trains_9_units10,True,00:00:17.8012572
scenario_solver_26_trains_9_units11,True,00:00:19.1435041
scenario_solver_26_trains_9_units12,True,00:00:16.8733321
scenario_solver_26_trains_9_units13,True,00:00:18.6968844
scenario_solver_10_trains_1_units23,True,00:00:06.4372999
scenario_solver_10_trains_1_units24,True,00:00:07.4968729
scenario_solver_10_trains_1_units25,True,00:00:05.7302409
scenario_solver_10_trains_1_units26,True,00:00:05.6871206
scenario_solver_10_trains_1_units27,True,00:00:05.7635030
scenario_solver_31_trains_11_units1,True,00:02:04.1435049
scenario_solver_31_trains_11_units10,True,00:02:05.4062610
scenario_solver_31_trains_11_units11,True,00:02:09.6555367
scenario_solver_31_trains_11_units12,True,00:02:20.8723339
scenario_solver_31_trains_11_units13,True,00:01:57.8382536
scenario_solver_20_trains_5_units14,True,00:00:16.0328226
scenario_solver_20_trains_5_units15,True,00:00:13.7967944
scenario_solver_20_trains_5_units16,True,00:00:13.7268051
scenario_solver_20_trains_5_units17,True,00:00:13.3239774
scenario_solver_20_trains_5_units18,True,00:00:13.1961678
scenario_solver_25_trains_5_units14,True,00:00:14.0876778
scenario_solver_25_trains_5_units15,True,00:00:15.3761524
scenario_solver_25_trains_5_units16,True,00:00:13.9154508
scenario_solver_25_trains_5_units17,True,00:00:13.9160337
scenario_solver_25_trains_5_units18,True,00:00:15.0842947
scenario_solver_30_trains_10_units1,True,00:01:47.8367668
scenario_solver_30_trains_10_units10,True,00:01:56.0973699
scenario_solver_30_trains_10_units11,True,00:01:48.9208440
scenario_solver_30_trains_10_units12,True,00:01:46.0427221
scenario_solver_30_trains_10_units13,True,00:01:04.4707436
scenario_solver_15_trains_15_units14,True,00:00:08.6019681
scenario_solver_15_trains_15_units15,True,00:00:08.0313874
scenario_solver_15_trains_15_units16,True,00:00:08.8903104
scenario_solver_15_trains_15_units17,True,00:00:08.6235923
scenario_solver_15_trains_15_units18,True,00:00:08.2509067
scenario_solver_27_trains_5_units23,True,00:00:18.5288088
scenario_solver_27_trains_5_units24,True,00:00:21.0312189
scenario_solver_27_trains_5_units25,True,00:00:17.9183658
scenario_solver_27_trains_5_units26,True,00:00:21.8973145
scenario_solver_27_trains_5_units27,True,00:00:24.6105672
scenario_solver_5_trains_5_units14,True,00:00:02.2852027
scenario_solver_5_trains_5_units15,True,00:00:02.3331119
scenario_solver_5_trains_5_units16,True,00:00:02.1540803
scenario_solver_5_trains_5_units17,True,00:00:02.0512242
scenario_solver_5_trains_5_units18,True,00:00:02.1431409
scenario_solver_30_trains_1_units5,True,00:01:38.5287852
scenario_solver_30_trains_1_units6,True,00:00:56.1417611
scenario_solver_30_trains_1_units7,True,00:01:05.2020038
scenario_solver_30_trains_1_units8,True,00:01:01.6937429
scenario_solver_30_trains_1_units9,True,00:00:29.1311898
scenario_solver_20_trains_5_units28,True,00:00:15.4288733
scenario_solver_20_trains_5_units29,True,00:00:13.8554579
scenario_solver_20_trains_5_units3,True,00:00:13.3109500
scenario_solver_20_trains_5_units30,True,00:00:14.1020080
scenario_solver_20_trains_5_units4,True,00:00:13.7482291
scenario_solver_15_trains_15_units1,True,00:00:10.3161923
scenario_solver_15_trains_15_units10,True,00:00:09.5328369
scenario_solver_15_trains_15_units11,True,00:00:08.3657584
scenario_solver_15_trains_15_units12,True,00:00:07.3985941
scenario_solver_15_trains_15_units13,True,00:00:09.0107024
scenario_solver_30_trains_5_units5,True,00:01:53.8541360
scenario_solver_30_trains_5_units6,True,00:00:23.8283042
scenario_solver_30_trains_5_units7,True,00:02:42.1845215
scenario_solver_30_trains_5_units8,True,00:01:35.1406021
scenario_solver_30_trains_5_units9,True,00:02:44.1990729
scenario_solver_28_trains_5_units14,True,00:00:21.8331120
scenario_solver_28_trains_5_units15,True,00:00:20.4479331
scenario_solver_28_trains_5_units16,True,00:00:53.8047512
scenario_solver_28_trains_5_units17,True,00:00:25.1047828
scenario_solver_28_trains_5_units18,True,00:01:16.1820260
scenario_solver_31_trains_5_units19,True,00:01:10.2832948
scenario_solver_31_trains_5_units2,True,00:01:35.2542688
scenario_solver_31_trains_5_units20,True,00:01:32.4722467
scenario_solver_31_trains_5_units21,True,00:02:16.6439430
scenario_solver_31_trains_5_units22,True,00:00:29.1520212
scenario_solver_28_trains_1_units23,True,00:00:20.2735589
scenario_solver_28_trains_1_units24,True,00:01:36.5530261
scenario_solver_28_trains_1_units25,True,00:00:19.5784039
scenario_solver_28_trains_1_units26,True,00:00:20.6110505
scenario_solver_28_trains_1_units27,True,00:00:25.7227912
scenario_solver_32_trains_5_units14,True,00:02:29.8898661
scenario_solver_32_trains_5_units15,True,00:02:27.8996083
scenario_solver_32_trains_5_units17,True,00:01:50.7097757
scenario_solver_32_trains_5_units18,True,00:01:19.7897261
scenario_solver_25_trains_9_units19,True,00:00:16.4283629
scenario_solver_25_trains_9_units2,True,00:00:17.3288218
scenario_solver_25_trains_9_units20,True,00:00:15.3665031
scenario_solver_25_trains_9_units21,True,00:00:18.6273134
scenario_solver_25_trains_9_units22,True,00:00:18.8047953
scenario_solver_27_trains_5_units28,True,00:00:31.6154865
scenario_solver_27_trains_5_units29,True,00:00:17.1750284
scenario_solver_27_trains_5_units3,True,00:00:18.0671560
scenario_solver_27_trains_5_units30,True,00:00:16.7965187
scenario_solver_27_trains_5_units4,True,00:00:46.4761551
scenario_solver_31_trains_1_units1,True,00:00:38.4512059
scenario_solver_31_trains_1_units10,True,00:02:25.8533804
scenario_solver_31_trains_1_units11,True,00:02:06.7131922
scenario_solver_31_trains_1_units12,True,00:02:55.5024944
scenario_solver_31_trains_1_units13,True,00:00:56.5401964
scenario_solver_30_trains_1_units19,True,00:00:27.1655570
scenario_solver_30_trains_1_units2,True,00:01:03.7318289
scenario_solver_30_trains_1_units20,True,00:01:30.3867017
scenario_solver_30_trains_1_units21,True,00:00:43.7049744
scenario_solver_30_trains_1_units22,True,00:00:40.6849579
scenario_solver_10_trains_1_units28,True,00:00:05.7043934
scenario_solver_10_trains_1_units29,True,00:00:05.4713264
scenario_solver_10_trains_1_units3,True,00:00:05.3752228
scenario_solver_10_trains_1_units30,True,00:00:06.0019127
scenario_solver_10_trains_1_units4,True,00:00:05.2247759
scenario_solver_26_trains_1_units23,True,00:00:17.6002176
scenario_solver_26_trains_1_units24,True,00:00:21.5085881
scenario_solver_26_trains_1_units25,True,00:00:23.0716127
scenario_solver_26_trains_1_units26,True,00:00:22.8937122
scenario_solver_26_trains_1_units27,True,00:00:19.5672105
scenario_solver_28_trains_1_units5,True,00:00:21.2787233
scenario_solver_28_trains_1_units6,True,00:00:22.2228103
scenario_solver_28_trains_1_units7,True,00:00:18.2011989
scenario_solver_28_trains_1_units8,True,00:00:23.1388801
scenario_solver_28_trains_1_units9,True,00:00:23.4511606
scenario_solver_20_trains_7_units5,True,00:00:13.3693191
scenario_solver_20_trains_7_units6,True,00:00:14.6571644
scenario_solver_20_trains_7_units7,True,00:00:15.2520630
scenario_solver_20_trains_7_units8,True,00:00:15.3300616
scenario_solver_20_trains_7_units9,True,00:00:14.2088560
scenario_solver_10_trains_5_units1,True,00:00:06.7008126
scenario_solver_10_trains_5_units10,True,00:00:05.8765071
scenario_solver_10_trains_5_units11,True,00:00:10.5568294
scenario_solver_10_trains_5_units12,True,00:00:11.8467512
scenario_solver_10_trains_5_units13,True,00:00:05.5447241
scenario_solver_15_trains_1_units28,True,00:00:11.5470253
scenario_solver_15_trains_1_units29,True,00:00:12.5192126
scenario_solver_15_trains_1_units3,True,00:00:12.8205572
scenario_solver_15_trains_1_units30,True,00:00:11.3008863
scenario_solver_15_trains_1_units4,True,00:00:10.9855110
scenario_solver_25_trains_9_units23,True,00:00:15.1410527
scenario_solver_25_trains_9_units24,True,00:00:15.4725179
scenario_solver_25_trains_9_units25,True,00:00:13.6547978
scenario_solver_25_trains_9_units26,True,00:00:23.9445025
scenario_solver_25_trains_9_units27,True,00:00:15.1539028
scenario_solver_29_trains_5_units14,True,00:01:48.0829675
scenario_solver_29_trains_5_units15,True,00:00:32.2561237
scenario_solver_29_trains_5_units16,True,00:01:43.1145312
scenario_solver_29_trains_5_units17,True,00:00:22.6220829
scenario_solver_29_trains_5_units18,True,00:01:35.0762247
scenario_solver_25_trains_9_units14,True,00:00:18.7157464
scenario_solver_25_trains_9_units15,True,00:00:29.5811044
scenario_solver_25_trains_9_units16,True,00:00:18.3523475
scenario_solver_25_trains_9_units17,True,00:00:18.2556651
scenario_solver_25_trains_9_units18,True,00:00:19.8933161
scenario_solver_28_trains_28_units14,True,00:01:21.9241935
scenario_solver_28_trains_28_units15,True,00:00:21.0425752
scenario_solver_28_trains_28_units16,True,00:00:27.8867638
scenario_solver_28_trains_28_units17,True,00:00:17.5727251
scenario_solver_28_trains_28_units18,True,00:00:27.9394197
scenario_solver_33_trains_1_units19,True,00:03:31.4629308
scenario_solver_33_trains_1_units2,True,00:02:08.0568653
scenario_solver_33_trains_1_units20,True,00:02:11.2837872
scenario_solver_33_trains_1_units21,True,00:02:11.1592476
scenario_solver_33_trains_1_units22,True,00:02:34.2054010
scenario_solver_33_trains_5_units14,True,00:02:33.9733199
scenario_solver_33_trains_5_units15,True,00:03:53.9158591
scenario_solver_33_trains_5_units16,True,00:03:05.1455811
scenario_solver_33_trains_5_units17,True,00:02:38.4449439
scenario_solver_33_trains_5_units18,True,00:02:19.2113088
scenario_solver_33_trains_5_units28,True,00:02:45.2466434
scenario_solver_33_trains_5_units29,True,00:03:10.5065865
scenario_solver_33_trains_5_units3,True,00:02:53.8017032
scenario_solver_33_trains_5_units4,True,00:02:19.6174358
scenario_solver_5_trains_2_units5,True,00:00:04.1665259
scenario_solver_5_trains_2_units6,True,00:00:03.9929499
scenario_solver_5_trains_2_units7,True,00:00:03.6546184
scenario_solver_5_trains_2_units8,True,00:00:03.9553837
scenario_solver_5_trains_2_units9,True,00:00:04.0290535
scenario_solver_32_trains_5_units1,True,00:02:28.4773854
scenario_solver_32_trains_5_units10,True,00:02:43.0787123
scenario_solver_32_trains_5_units11,True,00:02:43.4390004
scenario_solver_32_trains_5_units12,True,00:03:20.2141135
scenario_solver_32_trains_5_units13,True,00:02:39.8340367
scenario_solver_32_trains_11_units1,True,00:01:39.8401261
scenario_solver_32_trains_11_units10,True,00:01:40.7584531
scenario_solver_32_trains_11_units11,True,00:02:41.7060320
scenario_solver_32_trains_11_units12,True,00:02:28.2779293
scenario_solver_32_trains_11_units13,True,00:02:23.3448275
scenario_solver_15_trains_5_units28,True,00:00:11.5480131
scenario_solver_15_trains_5_units29,True,00:00:11.4091135
scenario_solver_15_trains_5_units3,True,00:00:11.6465696
scenario_solver_15_trains_5_units30,True,00:00:10.6504880
scenario_solver_15_trains_5_units4,True,00:00:12.2867168
scenario_solver_30_trains_5_units19,True,00:02:01.5874150
scenario_solver_30_trains_5_units2,True,00:02:17.7139887
scenario_solver_30_trains_5_units20,True,00:00:22.7229860
scenario_solver_30_trains_5_units21,True,00:00:43.8597704
scenario_solver_30_trains_5_units22,True,00:01:56.8579531
scenario_solver_10_trains_4_units23,True,00:00:06.4578287
scenario_solver_10_trains_4_units24,True,00:00:05.1863861
scenario_solver_10_trains_4_units25,True,00:00:06.1391608
scenario_solver_10_trains_4_units26,True,00:00:06.7487556
scenario_solver_10_trains_4_units27,True,00:00:05.5853544
scenario_solver_5_trains_2_units23,True,00:00:03.5666403
scenario_solver_5_trains_2_units24,True,00:00:04.0112165
scenario_solver_5_trains_2_units25,True,00:00:03.9812573
scenario_solver_5_trains_2_units26,True,00:00:04.0722955
scenario_solver_5_trains_2_units27,True,00:00:03.9746995
scenario_solver_20_trains_1_units23,True,00:00:15.3712404
scenario_solver_20_trains_1_units24,True,00:00:13.7350733
scenario_solver_20_trains_1_units25,True,00:00:14.3664427
scenario_solver_20_trains_1_units26,True,00:00:14.5923682
scenario_solver_20_trains_1_units27,True,00:00:13.8159284
scenario_solver_30_trains_10_units19,True,00:01:03.3018488
scenario_solver_30_trains_10_units2,True,00:02:08.1249509
scenario_solver_30_trains_10_units20,True,00:00:22.8117821
scenario_solver_30_trains_10_units21,True,00:00:30.7814450
scenario_solver_30_trains_10_units22,True,00:01:35.6658740
scenario_solver_20_trains_20_units1,True,00:00:10.3295207
scenario_solver_20_trains_20_units10,True,00:00:11.1582595
scenario_solver_20_trains_20_units11,True,00:00:12.8425872
scenario_solver_20_trains_20_units12,True,00:00:11.3291074
scenario_solver_20_trains_20_units13,True,00:00:09.4224364
scenario_solver_10_trains_1_units5,True,00:00:05.3398011
scenario_solver_10_trains_1_units6,True,00:00:05.2533459
scenario_solver_10_trains_1_units7,True,00:00:05.6903124
scenario_solver_10_trains_1_units8,True,00:00:05.4537899
scenario_solver_10_trains_1_units9,True,00:00:06.5778502
scenario_solver_5_trains_1_units5,True,00:00:04.1019682
scenario_solver_5_trains_1_units6,True,00:00:04.1435404
scenario_solver_5_trains_1_units7,True,00:00:04.1445723
scenario_solver_5_trains_1_units8,True,00:00:03.5239200
scenario_solver_5_trains_1_units9,True,00:00:03.7131865
scenario_solver_26_trains_5_units28,True,00:00:20.0556003
scenario_solver_26_trains_5_units29,True,00:00:16.2168478
scenario_solver_26_trains_5_units3,True,00:00:16.6827532
scenario_solver_26_trains_5_units30,True,00:00:16.9795767
scenario_solver_26_trains_5_units4,True,00:00:16.2449118
scenario_solver_29_trains_10_units5,True,00:00:26.4492354
scenario_solver_29_trains_10_units6,True,00:00:18.4711910
scenario_solver_29_trains_10_units7,True,00:00:19.8830101
scenario_solver_29_trains_10_units8,True,00:01:34.2884729
scenario_solver_29_trains_10_units9,True,00:01:16.8770089
scenario_solver_26_trains_5_units5,True,00:00:15.8690838
scenario_solver_26_trains_5_units6,True,00:00:16.8574098
scenario_solver_26_trains_5_units7,True,00:00:14.4674167
scenario_solver_26_trains_5_units8,True,00:00:17.5182331
scenario_solver_26_trains_5_units9,True,00:00:18.7847045
scenario_solver_32_trains_1_units19,True,00:02:45.4289093
scenario_solver_32_trains_1_units2,True,00:02:43.8495860
scenario_solver_32_trains_1_units20,True,00:02:24.9840131
scenario_solver_32_trains_1_units21,True,00:00:46.7224932
scenario_solver_32_trains_1_units22,True,00:01:02.2742928
scenario_solver_20_trains_7_units28,True,00:00:10.7816911
scenario_solver_20_trains_7_units29,True,00:00:13.3441972
scenario_solver_20_trains_7_units3,True,00:00:14.2037728
scenario_solver_20_trains_7_units30,True,00:00:13.1394818
scenario_solver_20_trains_7_units4,True,00:00:12.3350915
scenario_solver_33_trains_5_units2,True,00:01:39.2067073
scenario_solver_33_trains_5_units20,True,00:01:59.4000211
scenario_solver_33_trains_5_units21,True,00:02:08.3011549
scenario_solver_33_trains_33_units14,True,00:02:56.3175554
scenario_solver_33_trains_33_units18,True,00:02:38.4501107
scenario_solver_25_trains_9_units5,True,00:00:14.5596177
scenario_solver_25_trains_9_units6,True,00:00:14.4840180
scenario_solver_25_trains_9_units7,True,00:00:16.5256126
scenario_solver_25_trains_9_units8,True,00:00:14.7435085
scenario_solver_25_trains_9_units9,True,00:00:15.5621604
scenario_solver_26_trains_5_units23,True,00:00:17.0890379
scenario_solver_26_trains_5_units24,True,00:00:16.1268074
scenario_solver_26_trains_5_units25,True,00:00:18.8699532
scenario_solver_26_trains_5_units26,True,00:00:17.3230519
scenario_solver_26_trains_5_units27,True,00:00:14.8511936
scenario_solver_32_trains_32_units14,True,00:02:37.7775544
scenario_solver_32_trains_32_units16,True,00:02:22.6435266
scenario_solver_32_trains_32_units17,True,00:02:22.8685495
scenario_solver_32_trains_32_units18,True,00:02:07.6336121
scenario_solver_27_trains_27_units1,True,00:00:13.1360375
scenario_solver_27_trains_27_units10,True,00:00:14.8552948
scenario_solver_27_trains_27_units11,True,00:00:34.8311902
scenario_solver_27_trains_27_units12,True,00:00:15.3240606
scenario_solver_27_trains_27_units13,True,00:00:15.9386696
scenario_solver_28_trains_5_units1,True,00:00:16.3123017
scenario_solver_28_trains_5_units10,True,00:01:33.9031733
scenario_solver_28_trains_5_units11,True,00:00:25.4903812
scenario_solver_28_trains_5_units12,True,00:00:47.1421850
scenario_solver_28_trains_5_units13,True,00:01:12.1866856
scenario_solver_20_trains_20_units28,True,00:00:11.6262186
scenario_solver_20_trains_20_units29,True,00:00:12.6267309
scenario_solver_20_trains_20_units3,True,00:00:11.2391100
scenario_solver_20_trains_20_units30,True,00:00:10.0489845
